transaction_id,timestamp,merchant_id,amount,avg_amount_30d,amount_ratio,customer_tenure_days,device_age_days,distance_from_home_km,failed_attempts_1h,tx_count_10m,shared_cards_24h,shared_devices_24h,merchant_risk_score,hour_of_day,is_international,is_new_device,billing_shipping_mismatch,is_fraud,attack_type
txn_demo_010744,2026-08-10 02:03:21+00:00,merchant_050,251.6783059516536,242.03617084029082,1.039837579143182,574.2026995456118,32.721882079471676,30.713379814194493,1,3,0,0,0.12542471946590092,2,0,0,0,0,legitimate
txn_demo_010550,2026-08-09 09:00:19+00:00,merchant_031,221.31343453264023,510.62318697908387,0.4334183017460695,331.8183310192481,253.6444832174522,3.0972338478213564,0,2,0,0,0.0898761072682084,9,0,1,0,0,legitimate
txn_demo_011587,2026-08-13 11:43:08+00:00,merchant_044,334.81631595828844,515.2702832028511,0.6497877461069849,131.6319971361973,0.829024335073786,13.91356854218393,8,11,0,1,0.4442846424519169,11,0,1,0,1,card_testing
txn_demo_011917,2026-08-14 17:49:15+00:00,merchant_029,352.24292464845263,303.47471053289354,1.1606994336691956,664.2405999978297,146.0748676443631,21.098708005673807,0,3,0,0,0.37453920395197243,17,0,0,0,0,legitimate
txn_demo_011951,2026-08-14 20:29:07+00:00,merchant_028,131.82871976845684,966.1264643646982,0.13645079048232497,408.3608572998102,224.95220426928293,68.83373984331128,1,2,1,0,0.12044297884731349,20,0,0,0,0,legitimate
txn_demo_011250,2026-08-12 02:27:19+00:00,merchant_056,1271.7890261580897,244.96045899913418,5.191813533312268,158.5514629151867,300.9513965359524,18.98818999514415,0,2,0,0,0.5706896426991555,2,0,0,0,0,legitimate
txn_demo_011401,2026-08-12 17:04:26+00:00,merchant_012,228.3727081521837,921.3526777858052,0.2478667655267568,202.08056825550145,129.52592981537325,3.4518767294594195,0,2,0,0,0.3775860852937842,17,0,0,1,0,legitimate
txn_demo_010475,2026-08-09 01:17:40+00:00,merchant_008,69.21210808837264,1227.815600597101,0.05637011620858539,711.9325628618737,509.2589588075427,4.895830006425797,0,1,0,1,0.41597008752799397,1,0,0,0,0,legitimate
txn_demo_010544,2026-08-09 08:43:41+00:00,merchant_020,279.7953143921076,685.8193878942733,0.40797230193679096,352.33638214317,90.64464852761195,1.9504996745780205,0,1,0,0,0.07747746277926355,8,0,0,0,0,legitimate
txn_demo_011976,2026-08-14 22:29:53+00:00,merchant_048,510.42638899082647,1106.5704724895088,0.4612687593610679,252.3840607006454,240.9164062008554,1.8177094619450336,0,5,0,0,0.08217312848677241,22,0,0,0,0,legitimate
txn_demo_011416,2026-08-12 18:32:09+00:00,merchant_005,342.48090943720837,213.899576029315,1.60112944492359,61.39577089840851,422.63828972358294,30.7684756584065,0,2,0,0,0.1630230716496637,18,0,0,0,0,legitimate
txn_demo_010910,2026-08-10 21:18:52+00:00,merchant_034,2176.4222507202285,159.39213195791675,13.654514962475405,295.9547512598032,129.635656417366,6.156122741837562,0,3,0,0,0.302417650719662,21,0,0,0,0,legitimate
txn_demo_010542,2026-08-09 08:32:28+00:00,merchant_002,688.0854498285987,1644.8698324771944,0.41832212874397084,432.1306259632346,245.80798442352452,23.65200318276147,0,2,0,0,0.0635811743001017,8,0,1,0,0,legitimate
txn_demo_011396,2026-08-12 16:45:01+00:00,merchant_059,1104.4572931280168,296.1086458615854,3.7299055889245807,346.22116631963763,5.4044728437521,355.5392185701919,0,1,0,0,0.5483641354010064,16,1,1,1,1,account_takeover
txn_demo_010682,2026-08-09 20:23:09+00:00,merchant_015,793.2836025077708,432.0117732931507,1.83625459200037,649.9411219113275,171.14085794773786,0.335496396023125,0,3,0,0,0.16335663265790384,20,0,1,1,0,legitimate
txn_demo_011086,2026-08-11 12:41:36+00:00,merchant_047,274.04175703733364,451.77386431961384,0.6065905504517165,228.371701623108,200.06212668593335,18.006647994881053,1,4,0,0,0.18390500088416123,12,0,0,0,0,legitimate
txn_demo_010532,2026-08-09 07:05:56+00:00,merchant_013,438.647129104992,539.7906681217095,0.8126245135569626,392.5117614904892,157.75558280752662,1.3446599096213856,0,2,2,0,0.07856416856684516,7,0,0,0,0,legitimate
txn_demo_011365,2026-08-12 12:45:36+00:00,merchant_050,1719.3845847636467,357.21079723267354,4.813361180803572,197.33717336018793,191.52384213382135,11.697096044177009,0,2,1,0,0.11829596056374257,12,0,0,0,0,legitimate
txn_demo_010324,2026-08-08 11:50:57+00:00,merchant_033,507.21183760195646,462.5717920375017,1.0965040374983257,879.9385277473436,246.1542012434713,23.554579785111056,0,1,0,0,0.6714780946619129,11,0,0,0,0,legitimate
txn_demo_010743,2026-08-10 01:55:24+00:00,merchant_057,155.87900705414117,482.27483154401193,0.32321613498903023,451.48342192052434,75.60097294680835,14.133036414480522,0,1,0,0,0.044145088710656796,1,0,0,0,0,legitimate
txn_demo_011324,2026-08-12 07:34:46+00:00,merchant_010,159.99733487274025,180.31409972036556,0.8873257006571703,317.40235869518017,162.7957775273024,41.54127380332563,0,1,0,0,0.26447036142760666,7,0,0,0,0,legitimate
txn_demo_010249,2026-08-08 05:46:20+00:00,merchant_021,205.99923409467416,521.7268632404837,0.3948411489015495,838.3627311089941,45.68896612764804,13.368214339583245,0,2,0,0,0.08742225558493644,5,0,0,0,0,legitimate
txn_demo_011411,2026-08-12 17:55:45+00:00,merchant_004,50.858162506098346,317.8760625291578,0.15999368465007735,765.4217374023674,72.41871085318435,1.6086824696088406,0,3,0,1,0.07610057889446069,17,0,1,0,0,legitimate
txn_demo_010626,2026-08-09 15:10:36+00:00,merchant_056,767.9969341606727,422.8887401902446,1.8160732627101268,197.20977186751256,203.3078565580916,33.6110459510615,0,1,0,0,0.36451013884876904,15,0,0,0,0,legitimate
txn_demo_010900,2026-08-10 20:12:47+00:00,merchant_046,341.67402191016265,307.3968265812004,1.111507967438004,514.0983431046176,54.02951618175232,31.574465602361396,0,1,1,1,0.4392292835580904,20,0,0,0,0,legitimate
txn_demo_011360,2026-08-12 12:17:02+00:00,merchant_000,456.05007269978273,310.7662461188534,1.467501951693187,150.36697075370537,46.54770666048345,19.1087893076692,1,3,0,1,0.13609097373570073,12,0,0,1,0,legitimate
txn_demo_011977,2026-08-14 22:34:35+00:00,merchant_055,1613.5152276284246,1430.5312308842522,1.1279133183489218,220.99219763267988,132.51017100468403,8.293316220235228,1,2,0,0,0.3326687200121388,22,0,0,0,0,legitimate
txn_demo_011092,2026-08-11 13:00:00+00:00,merchant_023,227.5601419377472,554.7633413838397,0.4101931850257185,200.78488939386642,75.46410901705038,33.71383424022406,0,1,0,0,0.42679291720534396,13,0,0,0,0,legitimate
txn_demo_011364,2026-08-12 12:39:29+00:00,merchant_007,903.2464837356922,447.53756865227786,2.0182584591853234,37.00857999073733,301.0871551228722,6.125215583093969,3,14,0,0,0.13240691187999304,12,0,1,0,1,merchant_fraud_spike
txn_demo_011711,2026-08-13 23:22:05+00:00,merchant_032,270.3993524562388,321.3802544037037,0.8413689041286744,514.8558609938075,212.39439617442002,25.182660905756954,1,2,0,1,0.2401370586156153,23,0,0,0,0,legitimate
txn_demo_011987,2026-08-14 23:01:59+00:00,merchant_048,756.4759290551793,319.1470813524581,2.3703050200222453,497.0013932191327,20.781956230433746,13.456208010638107,0,3,0,0,0.03961474944168042,23,0,1,0,0,legitimate
txn_demo_011408,2026-08-12 17:45:01+00:00,merchant_006,92.93643592111955,184.5854443832235,0.5034873482665913,192.3788460704665,92.7362315160896,7.684679171690615,0,1,0,0,0.06384409629338464,17,0,0,0,0,legitimate
txn_demo_011965,2026-08-14 21:24:41+00:00,merchant_010,110.97143253141391,202.85745410238022,0.5470414337124022,275.6589383698691,24.259685667475306,0.860903609033309,0,1,0,0,0.18173438375932296,21,0,0,0,0,legitimate
txn_demo_010433,2026-08-08 21:14:13+00:00,merchant_031,145.94212961752464,152.52338721020317,0.9568508298100643,487.18844047368987,60.70825048021774,14.691910692797114,0,2,0,0,0.31480610590767755,21,0,0,0,0,legitimate
txn_demo_010278,2026-08-08 07:46:23+00:00,merchant_006,329.42548561017065,555.3812096054085,0.593152018672406,121.14627216833384,218.5260167722265,1.2201396718354593,0,1,0,0,0.06950643127986489,7,0,0,0,0,legitimate
txn_demo_011081,2026-08-11 12:11:13+00:00,merchant_025,168.22944913751874,264.16574489359095,0.636832944427687,241.82902240189676,180.19061802257553,0.3300691033611487,0,6,5,7,0.7503796404037669,12,0,0,0,1,abuse_ring
txn_demo_010814,2026-08-10 09:58:10+00:00,merchant_004,2098.1325297977887,170.93165567820813,12.274686754030412,592.6544606346745,55.66429104873136,2.5043295513412693,1,1,0,0,0.10081270692976639,9,0,0,0,0,legitimate
txn_demo_010614,2026-08-09 13:47:21+00:00,merchant_010,103.05364094676689,122.00050094913486,0.8446985065227937,317.63098799527177,209.7684795478889,4.691853015129293,0,1,0,0,0.22143209361512953,13,0,0,0,0,legitimate
txn_demo_010273,2026-08-08 07:15:49+00:00,merchant_028,306.3839506413307,493.3744776843568,0.6209967570258957,330.95759766100025,283.61329762233885,0.5503719807250775,0,1,0,0,0.2074358365903123,7,0,0,0,0,legitimate
txn_demo_010820,2026-08-10 10:44:01+00:00,merchant_003,316.0232190693148,143.78298960433105,2.197917986953552,415.0341077936799,383.87266259860394,3.4112994161391237,0,3,0,0,0.09096200263438234,10,0,0,0,0,legitimate
txn_demo_010269,2026-08-08 07:04:36+00:00,merchant_051,101.55351188994322,141.54751758169743,0.7174517337001637,71.32900027915724,327.2126426748286,10.159488977829936,0,1,0,0,0.040400177643700956,7,0,0,0,0,legitimate
txn_demo_011807,2026-08-14 08:43:17+00:00,merchant_042,367.21792262075684,434.71082332590714,0.8447406940807862,416.85530148236444,86.37246186034025,25.174613371594923,1,1,0,1,0.32476453857964077,8,0,0,0,0,legitimate
txn_demo_011518,2026-08-13 05:19:56+00:00,merchant_055,307.2813016638606,2079.471638007691,0.14776893132250746,324.13193799996867,4.27304188948947,22.194794559309617,4,22,0,0,0.5055086929379493,5,1,1,0,1,card_testing
txn_demo_010985,2026-08-11 04:29:57+00:00,merchant_041,199.19580201782298,487.52806052816584,0.4085832552941122,220.68352775524568,305.90525702142133,23.665182167303577,0,1,1,0,0.04794524038882039,4,0,0,0,0,legitimate
txn_demo_010977,2026-08-11 03:46:01+00:00,merchant_006,279.96114524838157,684.4105975773193,0.40905436917457105,133.87860721342255,116.13638236393541,13.707432926866105,0,2,0,1,0.06814773757476697,3,0,0,0,0,legitimate
txn_demo_011954,2026-08-14 20:45:59+00:00,merchant_038,782.8206872304442,196.35079665954063,3.9868475226398177,325.7037592951087,116.34082232060483,10.410832871142777,1,2,0,0,0.23339583227955585,20,1,0,0,0,legitimate
txn_demo_010650,2026-08-09 16:48:46+00:00,merchant_029,313.0746512151606,987.74220866557,0.31695987927672076,324.38772306584195,188.44176704391026,0.0047406557810011135,0,2,0,0,0.21923317984928398,16,0,0,1,0,legitimate
txn_demo_011045,2026-08-11 08:56:55+00:00,merchant_053,166.70294015211732,861.0565975117556,0.19360276738352428,63.904652141759776,268.13038168651127,40.158496641141106,1,3,0,0,0.013790786423768273,8,0,0,0,0,legitimate
txn_demo_011044,2026-08-11 08:51:40+00:00,merchant_031,794.5885325965817,985.1433126573756,0.8065715133904916,545.0621536514232,189.4410769595621,13.932205853731343,0,1,0,0,0.2785498758959738,8,0,0,0,0,legitimate
txn_demo_011067,2026-08-11 11:21:12+00:00,merchant_014,54.68791770922973,438.5282452165894,0.12470785703260534,236.09512412275396,253.43546439236167,8.883890652614392,0,3,0,1,0.1797988388517923,11,0,0,0,0,legitimate
txn_demo_011049,2026-08-11 09:43:54+00:00,merchant_004,399.0173137956373,294.3715016831322,1.3554889366469587,303.5823037527607,123.16468400426291,2.520184716723686,0,2,0,0,0.3176296798557807,9,0,0,1,0,legitimate
txn_demo_011462,2026-08-12 23:46:38+00:00,merchant_033,1369.3240195810968,445.81844906624315,3.0714835208123743,239.0562734381901,282.87120320796123,19.203816059687092,0,2,0,1,0.050061135614351014,23,0,1,0,0,legitimate
txn_demo_010276,2026-08-08 07:36:33+00:00,merchant_046,1223.950766708449,796.395731720459,1.5368625395120337,499.7106269909181,88.86371279972371,20.323253733018287,0,2,0,0,0.06520771920937553,7,0,0,0,0,legitimate
txn_demo_011705,2026-08-13 22:42:23+00:00,merchant_014,158.97146615411157,889.1359858258426,0.17879319776542002,530.1818179123864,193.1629972464412,36.71788173038958,0,1,0,0,0.15846497334502552,22,0,0,0,0,legitimate
txn_demo_011137,2026-08-11 17:05:05+00:00,merchant_049,1347.0644821870508,740.59830241284,1.8188868078665155,206.73576443815352,32.13068223832259,12.79678878056727,0,4,0,0,0.1435585741434219,17,0,0,0,0,legitimate
txn_demo_011721,2026-08-14 01:00:48+00:00,merchant_050,578.2498623455385,351.5728153780708,1.6447513489451853,373.7446736705645,181.78322280656366,2.510448017038252,0,2,0,0,0.17812743564499203,1,0,0,0,0,legitimate
txn_demo_011486,2026-08-13 03:14:38+00:00,merchant_011,2691.446136988884,1067.4669912361614,2.521338981987726,70.24902875351968,241.47116633431168,29.24421290171542,0,4,0,0,0.16767076849541762,3,0,0,0,0,legitimate
txn_demo_010980,2026-08-11 04:00:35+00:00,merchant_046,172.443386702965,188.55985347729035,0.9145286418231844,245.5344914060861,160.32915836255924,61.75560513413384,1,2,1,0,0.15866240581744412,4,0,0,0,0,legitimate
txn_demo_011562,2026-08-13 08:16:07+00:00,merchant_000,444.86487446531464,285.65455245880514,1.5573526507317594,374.82202452610517,233.26930857915386,15.326969664116506,0,3,0,0,0.5918607063428278,8,0,0,0,0,legitimate
txn_demo_011526,2026-08-13 05:33:27+00:00,merchant_031,972.3202797731569,515.0732586367828,1.887732013784885,272.3394817943667,106.19545897424872,25.458413995109037,0,1,0,2,0.11971687776462647,5,0,0,0,0,legitimate
txn_demo_010901,2026-08-10 20:18:41+00:00,merchant_022,403.9032144688972,352.4259980920241,1.1460653205369702,493.88178209641393,185.5463928716355,0.7732115581790779,1,1,0,0,0.1819945318213708,20,0,0,0,0,legitimate
txn_demo_011439,2026-08-12 21:11:30+00:00,merchant_032,462.47619216301206,137.90704682551498,3.3535356082866,73.52217257230478,189.55751802154856,10.384228195572954,1,1,0,0,0.08835903524841754,21,0,0,0,0,legitimate
txn_demo_010905,2026-08-10 21:05:06+00:00,merchant_044,483.7617228822077,1293.248615303251,0.37406707199046296,424.01983661210414,163.53851742718456,19.404450775927895,1,2,0,0,0.1738458172062656,21,0,0,0,0,legitimate
txn_demo_011520,2026-08-13 05:23:59+00:00,merchant_028,652.3858648823096,129.52301914157036,5.036833369126791,266.8353943290564,194.2608308673888,6.5586245889855075,0,3,0,0,0.29334357514979686,5,0,0,0,0,legitimate
txn_demo_010230,2026-08-08 04:40:18+00:00,merchant_057,448.0732179894718,837.2362758846772,0.5351813232363936,89.98430492372475,296.7077985084377,30.683837082014048,0,1,0,0,0.19569898654634227,4,0,0,0,0,legitimate
txn_demo_011519,2026-08-13 05:22:22+00:00,merchant_028,735.8326619503353,170.93757765190082,4.304686377671696,252.37960618168583,317.5132082987413,6.011215562708516,1,2,0,0,0.14119517560875589,5,0,0,0,0,legitimate
txn_demo_011664,2026-08-13 18:42:03+00:00,merchant_028,225.51452014361072,322.77366808078204,0.6986769443880725,1231.7611408050823,94.18036702660889,29.890618372654874,1,1,0,0,0.0769455095572405,18,0,0,0,0,legitimate
txn_demo_011835,2026-08-14 11:03:50+00:00,merchant_026,806.9081590807209,412.44531704732316,1.9564003414012283,134.78680677861016,197.60544103048036,5.178127336338093,0,2,1,0,0.08958759177323909,11,0,0,0,0,legitimate
txn_demo_010567,2026-08-09 10:22:07+00:00,merchant_017,282.2748167608204,595.6997178726327,0.47385420588897087,163.50692213152206,4.746631555776224,40.34640660385337,8,8,0,2,0.33870733647537055,10,0,1,0,1,card_testing
txn_demo_010608,2026-08-09 13:32:09+00:00,merchant_029,331.6948302916058,678.7993357141924,0.4886493148120368,309.53686446870233,157.19963216384937,4.4183195747749435,0,1,1,0,0.17270530958673036,13,0,0,0,0,legitimate
txn_demo_011229,2026-08-11 23:58:30+00:00,merchant_020,182.0975186633255,288.59183283793703,0.63098638957529,791.5950368443276,168.85361179316217,5.396257864490972,0,2,0,0,0.3377316561578617,23,0,0,0,0,legitimate
txn_demo_011595,2026-08-13 12:18:10+00:00,merchant_017,224.14786427028477,454.80794172079385,0.492840699795627,981.897613822301,331.06739216067706,12.475782587836566,0,3,0,0,0.199487958819912,12,0,0,0,0,legitimate
txn_demo_011612,2026-08-13 13:57:31+00:00,merchant_042,68.4182276885908,541.2389563048068,0.12641039025664674,371.5952255950247,63.38086879599575,1.3317782079871832,1,1,0,1,0.23586954014329223,13,0,0,0,0,legitimate
txn_demo_010299,2026-08-08 09:38:20+00:00,merchant_008,247.29039754686255,131.74005683456878,1.8771086295901247,592.7366751644104,2.057350731225519,7.198287585222522,8,17,0,0,0.19222200293634462,9,0,1,0,1,card_testing
txn_demo_011344,2026-08-12 10:16:26+00:00,merchant_028,1292.6440607580844,411.3234877905132,3.142645871505464,251.30539310402528,81.10154454438721,56.78798587641592,2,5,0,0,0.06126490888630434,10,0,0,0,0,legitimate
txn_demo_011308,2026-08-12 06:22:09+00:00,merchant_053,388.33519172183924,233.00603070207316,1.666631505423881,535.5610842668815,228.6214680732938,6.385079856514537,0,2,0,0,0.1103015433712797,6,0,0,0,0,legitimate
txn_demo_011837,2026-08-14 11:13:49+00:00,merchant_044,167.50818585076635,197.0702982189905,0.849992045298608,1292.7355574963037,37.072150066521495,32.751688061447545,1,2,0,0,0.20280082047955938,11,0,0,0,0,legitimate
txn_demo_011289,2026-08-12 05:05:43+00:00,merchant_034,413.2274216284206,493.96666934730933,0.8365491991077626,585.4640792747769,135.2510857804302,0.7248093765101643,0,2,0,0,0.16447945798394253,5,0,0,0,0,legitimate
txn_demo_011055,2026-08-11 10:23:26+00:00,merchant_036,367.926186853922,304.2619680588142,1.209241461235804,135.182051381667,106.9079040369103,34.47361037105389,0,3,0,0,0.08763114317168105,10,1,1,1,0,legitimate
